source,target,True_label,training_edge
B001FY3JK8,B002LLFAKG,0,0
B001FY3JK8,B002LLJ0W0,0,0
B001FY3JK8,B003KT4CRA,0,0
B001FY3JK8,B00423L9DI,0,0
B001FY3JK8,B005PODUAS,0,0
B001FY3JK8,B009SHY548,0,1
B001FY3JK8,B00ABAW2UA,0,0
B001FY3JK8,B00DQURVU8,0,0
B001FY3JK8,B00F9Q3H28,0,0
B001G842OK,B001G887HI,0,0
B001G842OK,B001PP1QXY,0,0
B001G842OK,B002CMWEY4,0,0
B002ENTT4O,B001G842OK,0,0
B001G842OK,B002N5YI44,0,0
B001G842OK,B003VUM9XM,0,0
B001G842OK,B004230DMQ,0,1
B001G842OK,B004AJ3752,0,0
B001G842OK,B0057UYU3Q,0,0
B001G842OK,B005GISNUU,0,0
B001G842OK,B005IIUFYU,0,0
B001G842OK,B006264YCG,0,0
B001G842OK,B00A8IZMUM,0,0
B001G842OK,B00EPACNPQ,0,0
B001G842OK,B00EPACNUG,0,0
B001G842OK,B00EPACO3M,0,0
B001PILRYO,B001G887HI,0,0
B002ENTT4O,B001G887HI,0,0
B002JVX5WI,B001G887HI,0,0
B001G887HI,B002N5TCEU,1,1
B001G887HI,B003VUM9XM,1,1
B0049PWRPS,B001G887HI,0,1
B004AIZC8S,B001G887HI,0,0
B004AJ3752,B001G887HI,0,0
B001G887HI,B005IIUFYU,1,1
B007R7U9QY,B001G887HI,0,0
B00AXP1EC0,B001G887HI,0,0
B001GAR6PU,B001UXTIGS,1,1
B001GAR6PU,B002CJ3A5E,1,1
B001GAR6PU,B002L96FKW,1,0
B001GAR6PU,B002U0L1BU,1,1
B001GAR6PU,B00347IDNM,1,1
B001GAR6PU,B00347IDP0,1,1
B001GAR6PU,B00347IDRS,1,1
B001GAR6PU,B0036C5U04,1,1
B001GAR6PU,B003D24LTI,1,1
B001GAR6PU,B003VN0U1M,1,1
B003WVFAO0,B001GAR6PU,0,0
B001GAR6PU,B004077RY6,1,1
B001GAR6PU,B0041RZNGY,1,1
B001GAR6PU,B0041RZR1A,1,1
B00472NUF4,B001GAR6PU,0,0
B001GAR6PU,B006HBJXN6,1,1
B001GAR6PU,B008TN81ZG,1,1
B00BXW6O9K,B001GAR6PU,0,0
B001GAR6PU,B00F0JBJTC,1,0
B001GBZALQ,B002UEKTK0,0,0
B001GBZALQ,B002ZF31NQ,0,0
B001GBZALQ,B004CRNACW,0,0
B001GBZALQ,B00577RPHM,0,1
B001GBZALQ,B00A3MV5XQ,0,0
B001GBZALQ,B00A3N5W9S,0,0
B001GC0S1C,B00A3N5W9S,0,0
B001HBJ5ZW,B001GCVFYQ,0,0
B001HBJ65Q,B001GCVFYQ,0,0
B001M204BA,B001GCVFYQ,0,1
B001M21UHW,B001GCVFYQ,0,0
B003B3291Q,B001GCVFYQ,0,0
B001GCVFYQ,B003B329U2,0,0
B001GCVFYQ,B003B32B0U,0,0
B003B32B14,B001GCVFYQ,0,0
B003B32B2S,B001GCVFYQ,0,0
B001GCVFYQ,B003B32B8M,0,0
B003B32BAU,B001GCVFYQ,0,1
B003D8XEJA,B001GCVFYQ,0,0
B003D8ZBY6,B001GCVFYQ,0,0
B001GCVFYQ,B004TCGT2I,0,0
B001GCVFYQ,B004TH7NDW,0,0
B001GCVFYQ,B004TH7OF4,0,0
B001GCVFYQ,B007R0RKV8,0,0
B001GCVFYQ,B007YVON5Q,0,0
B001GCVFYQ,B008TN81ZG,0,0
B001GCVFYQ,B0093FROMA,0,0
B001GCVFYQ,B00CH6ATMO,0,1
B001GCVFYQ,B00EOI2SR2,0,1
B001GCVFYQ,B00EOQZB0A,0,0
B001GCVFYQ,B00EOQZB4G,0,0
B002UEKTK0,B001GFU6MK,0,1
B00488IPLG,B001GFU6MK,0,0
B0049F6GZK,B001GFU6MK,0,0
B004JBONAY,B001GFU6MK,0,0
B001GFU6MK,B00BMT5HVK,1,0
B001GFU6MK,B00C46APTY,1,0
B001GFU6MK,B00C78YBQ2,1,1
B001GIIMFK,B00423GESS,0,0
B001GIIMFK,B005H3HH10,0,0
B001GIIMFK,B007JPMZDE,0,0
B001GIIMFK,B009Z3UW1A,0,0
B001GIIMFK,B00BEGW7FK,0,0
B001GIIMFK,B00BEGWA48,0,0
B001GIIMFK,B00GIZ4LMO,0,0
B001GIIMFK,B00GK4VPFY,0,0
B001GK0MHE,B002NN0ZTI,0,0
B001GK0MHE,B00392K4LQ,0,0
B001GK0MHE,B00392LYF6,0,0
B001GK0MHE,B00392PQT6,0,0
B001GK0MHE,B0063B242M,0,0
B001GK0MHE,B008U5EL5C,0,0
B001GK0MHE,B00EAS14KI,0,0
B001GK0MHE,B00G6CLNCK,0,0
B001GL6QDM,B002RS8EWY,1,1
B001GL6QDM,B002RS8F0K,1,1
B001GL6QDM,B0043T4IAW,1,1
B001GL6QDM,B0043T6LHA,1,1
B001GL6QHS,B001GL8UJK,1,0
B001GL8UP4,B001GL6QHS,1,1
B001GL6QHS,B001GLAVVU,1,1
B001GL6QHS,B002RS8EWY,1,1
B001GL6QHS,B002RS8F0K,1,0
B001GL6QHS,B002RS8F32,1,1
B001GL6QHS,B002RS8F64,1,0
B002SR0QDO,B001GL6QHS,1,1
B001GL6QHS,B002SR4S0Q,1,0
B001GL6QHS,B0043T4IQ6,1,1
B001GL6QHS,B0043T6LHA,1,1
B001GL6QHS,B0043TACAC,1,1
B00604ICA0,B001GL6QHS,1,1
B001GL6QHS,B00604ICGO,1,1
B00604ICJ6,B001GL6QHS,0,0
B001GL6QHS,B00604ICL4,1,1
B001GL6QHS,B009CCVMO0,1,0
B001GL6QHS,B009CCVMOU,1,1
B001GL6QHS,B009CCVMUY,1,0
B001GL6QHS,B009CCXJ0A,1,0
B009RHEBWA,B001GL6QHS,1,1
B001GL6QHS,B00AD97SH6,1,1
B001GL6QHS,B00GXW3Z0G,1,0
B00HBWXEUI,B001GL6QHS,0,0
B001GL8UP4,B001GL8UJK,1,1
B001GL8UJK,B002RS8F0K,1,1
B001GL8UJK,B002RS8F8W,1,1
B001GL8UJK,B002RS8FBE,1,1
B001GL8UJK,B0043T4IQ6,1,1
B001GL8UJK,B0043T6LHA,1,1
B001GL8UJK,B0043T8K8I,1,1
B001GL8UJK,B009CCVMNQ,1,0
B001GL8UP4,B002RS8EWY,1,1
B001GL8UP4,B002RS8F0K,1,1
B001GL8UP4,B002RS8F32,1,0
B001GL8UP4,B002RS8F64,1,1
B001GL8UP4,B002RS8F8W,1,1
B002SR0QDO,B001GL8UP4,1,1
B001GL8UP4,B0043T4IQ6,1,1
B001GL8UP4,B0043T6LHA,1,1
B001GL8UP4,B0043T8K8I,1,0
B001GL8UP4,B0043TACAC,1,1
B001GL8UP4,B00604ICGO,1,1
B001GL8UP4,B009CCVMM2,1,1
B001GL8UP4,B009CCVMO0,1,0
B009CCVMOU,B001GL8UP4,1,1
B001GL8UP4,B009CCXJ0A,1,1
B001GL8UP4,B00AD97SH6,1,1
B001GL8UP4,B00GXW3Z0G,1,1
B001GL8UP4,B00GXW40ZU,1,0
B001GL8USQ,B002RS8F0K,1,1
B001GL8USQ,B002RS8F64,1,1
B002SR0QDO,B001GL8USQ,1,1
B001GL8USQ,B0043T4IQ6,1,1
B001GL8USQ,B0043T6LHA,1,0
B001GL8USQ,B009CCVMO0,1,1
B001GL8USQ,B009CCXJ0A,1,1
B001GL8USQ,B00AD97SH6,1,0
B001GL8USQ,B00HBWXEUI,1,0
B001GLAVVU,B002RS8EWY,1,1
B001GLAVVU,B002RS8F0K,1,1
B001GLAVVU,B002RS8F32,1,1
B001GLAVVU,B002SR4S0Q,1,1
B001GLAVVU,B0043T6LHA,1,1
B001GLAVVU,B0043TACAC,1,1
B001GLAVVU,B009CCVMOU,1,1
B001GLAVVU,B009CCXJ0A,1,1
B001GLSABS,B0039L6FRE,0,0
B001GLSABS,B003VUM9XM,0,0
B001GLSABS,B005DM5QEK,0,0
B001GLSABS,B005IIUFYU,0,0
B001GLSABS,B009SPK1DY,0,1
B001GLSABS,B00DTNJCB8,0,0
B001GLSABS,B00EPACNPQ,0,0
B001GLSABS,B00EXPSW2Q,0,0
B001GM275C,B002J1UJ4A,0,0
B001GM275C,B003B329HK,0,0
B001GM275C,B0045IKJ2W,0,0
B001GM275C,B0045IOLHG,0,0
B001GM275C,B0051M6I9O,0,0
B001GM275C,B0051M6IPI,0,0
B001GM275C,B0051M6JZW,0,0
B001GM275C,B005CGDAL8,0,0
B001GM275C,B005LTSSFE,0,0
B001GM275C,B008MIMHDU,0,0
B001GM275C,B008MIMI8O,0,0
B001GM275C,B008MIMIY8,0,1
B001GM275C,B008MR2GUA,0,0
B001GM275C,B008YTAGGW,0,0
B001GM275C,B0093FROFM,0,0
B001GM275C,B009716GWE,0,0
B001GM275C,B009H9HLVQ,0,1
B001GM275C,B00BFNCFZ4,0,0
B001GM275C,B00BUSY9DK,0,0
B001GM275C,B00DDLPHOM,0,0
B001GM275C,B00EOQZB32,0,0
B001GM275C,B00F2BDP9K,0,0
B001GM275C,B00F2DC1D4,0,0
B001GM275C,B00G6CLNCK,0,0
B001GM275C,B00HRQB28Y,0,1
B001GM275C,B00JI540P4,0,0
B001GTZZF4,B004PYBU60,1,1
B001GTZZF4,B004PYFASY,1,1
B001GTZZF4,B004PYH7X0,1,1
B001GUDD52,B005IIUFYU,0,0
B001GUDD52,B00919RMVQ,0,0
B001GZUXKK,B007WAKJHU,0,0
B001GZUXRS,B003SENTDK,0,1
B001GZUXRS,B005576Q6U,0,0
B001GZUXRS,B007WAKJHU,0,0
B001GZUXRS,B009SPNLUE,0,0
B001GZUXRS,B00FCZHEAW,0,1
B001HARW30,B002CIP12U,0,0
B001HARW30,B00CH6ATMO,0,0
B001HARW30,B00CH6AWOY,0,0
B001HARW30,B00EOI2SR2,0,0
B001HARW30,B00EOQZB0A,0,0
B001HARW30,B00EOQZB4G,0,0
B001HARW30,B00G6EVHYC,0,0
B001HARW30,B00IR8OOPE,0,0
B001HBJ5ZW,B003B329U2,0,0
B001HBJ5ZW,B003VUM9XM,0,0
B001HBJ5ZW,B004CFWBFQ,0,0
B001HBJ5ZW,B004TH7OF4,0,0
B001HBJ5ZW,B005IIUFYU,0,1
B001HBJ5ZW,B008MR2EGG,0,0
B001HBJ5ZW,B00919RL9E,0,1
B001HBJ5ZW,B0096DZL10,0,0
B001HBJ5ZW,B00EOQZB0A,0,0
B001HBJ5ZW,B00EOQZB4G,0,0
B001HBJ65Q,B003B329U2,0,0
B001HBJ65Q,B003B32B0U,0,0
B001HBJ65Q,B007R0RKV8,0,0
B001HBJ65Q,B00EOQZB0A,0,0
B001HBJ65Q,B00EOQZB3W,0,1
B001HHXLYM,B00392LYF6,0,0
B001HHXLYM,B00392PQT6,0,0
B001HHXLYM,B008U5EL5C,0,1
B001HLAPYM,B002YB18TK,0,0
B001HLAPYM,B007TB756K,0,0
B001HLAPYM,B00AA6M2Y6,0,0
B001HO6Q7O,B001HOD50K,1,1
B002SR0QDO,B001HO6Q7O,1,0
B001HO6Q7O,B002SR4S0Q,1,1
B001HO6Q7O,B0043T4IQ6,1,1
B001HO6Q7O,B0047UEXP2,1,0
B001HO6Q7O,B009RHEBWA,1,1
B001HO6Q7O,B009RHECBK,1,1
B001HOD50K,B002RS8F0K,1,1
B002SR0QDO,B001HOD50K,1,1
B001HOD50K,B002SR4RYS,1,1
B001HOD50K,B002SR4S0Q,1,1
B001HOD50K,B0043T4IQ6,1,1
B001HOD50K,B0043T6LHA,1,1
B001HOD50K,B0047UCRM8,1,1
B001HOD50K,B0047UEXP2,1,1
B001HOD50K,B0047UH1TW,1,1
B001HOD50K,B004A7JMSU,1,1
B00604ICA0,B001HOD50K,1,0
B001HOD50K,B00604ICGO,1,1
B001HOD50K,B00604ICL4,1,1
B009CCVMO0,B001HOD50K,1,1
B001HOD50K,B009RHEBWA,1,1
B001HOD50K,B009RHECBK,1,1
B001HOD50K,B009RHEH24,1,0
B001HU12UO,B001HTX1R2,1,1
B001ILDBW4,B001HTX1R2,0,0
B0047UIMEU,B001HU12UO,0,0
B001HU12UO,B0099F823E,1,1
B001HU12UO,B0099F82CK,1,1
B001HU12UO,B009SPL2K0,1,1
B001HWLCQ6,B001HWLC66,0,0
B001KQBVH4,B001HWLC66,0,0
B001W2YBJG,B001HWLC66,0,1
B001HWLC66,B00355R52I,0,0
B001HWLC66,B003BYQ8IA,0,0
B001HWLC66,B003SENTDK,0,0
B001HWLC66,B003VIVXV8,0,0
B001HWLC66,B003VIVY9Y,0,0
B001HWLC66,B0042X78SS,0,0
B001HWLC66,B0042X78Z6,0,0
B001HWLC66,B0042XD8NC,0,0
B004348AEC,B001HWLC66,0,1
B004XDZI8O,B001HWLC66,0,0
B001HWLC66,B005MGF58O,0,0
B001HWLC66,B007WAKJHU,0,0
B001HWLC66,B00919RKFO,0,0
B001HWLC66,B0098EEN3Y,0,0
B001HWLC66,B0098EEN8E,0,0
B001HWLC66,B0098EENES,0,0
B001HWLC66,B0098EENKM,0,0
B001KQBVH4,B001HWLCQ6,0,0
B002CMLFW6,B001HWLCQ6,0,0
B002CMLFX0,B001HWLCQ6,0,0
B0032MR4XE,B001HWLCQ6,0,1
B001HWLCQ6,B00355R52I,0,0
B001HWLCQ6,B003BYQ8IA,0,1
B001HWLCQ6,B003BYQ8J4,0,1
B001HWLCQ6,B003D1606G,0,0
B003HCA7GA,B001HWLCQ6,0,0
B001HWLCQ6,B003O294EE,0,0
B003SELPWW,B001HWLCQ6,0,0
B001HWLCQ6,B003SENTDK,0,0
B003VIVXV8,B001HWLCQ6,0,0
B001HWLCQ6,B003VIVY8A,0,0
B003VIVY9Y,B001HWLCQ6,0,0
B001HWLCQ6,B0042X78SS,0,1
B001HWLCQ6,B0042X78Z6,0,1
B001HWLCQ6,B0042XD8NC,0,0
B004346PY4,B001HWLCQ6,0,0
B004348AEC,B001HWLCQ6,0,0
B004I45BM6,B001HWLCQ6,0,0
B004XDZI8O,B001HWLCQ6,0,0
B0051M6WDG,B001HWLCQ6,0,1
B001HWLCQ6,B005576Q6U,0,0
B001HWLCQ6,B005MGF58O,0,1
B005Q80PCY,B001HWLCQ6,0,0
B001HWLCQ6,B007WAKJHU,0,0
B001HWLCQ6,B007WIK8YG,0,0
B001HWLCQ6,B007X14QBS,0,0
B00919RKEK,B001HWLCQ6,0,0
B00919RKFO,B001HWLCQ6,0,0
B001HWLCQ6,B0098EEN3Y,0,0
B001HWLCQ6,B0098EEN8E,0,0
B001HWLCQ6,B0098EENES,0,0
B001HWLCQ6,B0098EENKM,0,0
B00BRGJBLA,B001HWLCQ6,0,0
B001HWLCQ6,B00DDV74FC,0,0
B00EOXVKVW,B001HWLCQ6,0,0
B001HWLCQ6,B00FCZHEAW,0,0
B001HWLCQ6,B00K4WJ2S0,0,0
B001HWLD8S,B001KF284U,0,1
B001HWLD8S,B0028BYUBO,0,0
B001HWLD8S,B003VJOWCE,0,0
B001HWLD8S,B0095CC1PQ,0,1
B001HWLD8S,B00E6ONJJU,0,1
B001HWLD8S,B00E6OPDUS,0,0
B001HWLD8S,B00ENFYLOO,0,0
B001HWLD8S,B00ENFYLRQ,0,0
B001HWLD8S,B00EZKNY8G,0,1
B001HWLD8S,B00FE7F4MS,0,0
B001HWLD8S,B00HKMHKXG,0,0
B001HWZ582,B00BZY0QYA,1,1
B001HZ8PWM,B001KFH7T6,0,1
B001I1FIRK,B001UHMVKO,0,0
B001I1FIRK,B002U0L1BU,0,0
B001I1FIRK,B0035N9VGI,0,0
B001I1FIRK,B004V2H3DA,0,0
B001I1FIRK,B004XE8ZQA,0,1
B001I1FIRK,B00EZJRS8E,0,0
B001I1QLQM,B001KKVVA2,0,0
B001I1QLQM,B00C2B1FLS,0,0
B001I1QLQM,B00EOAHPNW,0,0
B004NF44NM,B001IAZVBO,0,0
B001IAZVBO,B006GOFW3E,0,0
B001IAZVBO,B00B5P23SG,0,0
B001ICQBWU,B00EOQZB0A,0,0
B001ICQBWU,B00H9OQHTS,0,0
B001YQ70KC,B001IDTO4Q,0,0
B001IDTO4Q,B002RS4BL2,1,1
B002VHOB5U,B001IDTO4Q,0,0
B001IDTO4Q,B00338FE7U,1,0
B0037XQWK4,B001IDTO4Q,0,0
B001IDTO4Q,B003VUM9XM,1,1
B0040HQ8QO,B001IDTO4Q,0,1
B001IDTO4Q,B0041S26CM,1,1
B001IDTO4Q,B005IIUFYU,1,1
B001IDTO4Q,B005QSBQEK,1,1
B007AJYZBO,B001IDTO4Q,0,0
B007BH8HGE,B001IDTO4Q,0,1
B001IDTO4Q,B007QYZ08A,1,1
B009V35J26,B001IDTO4Q,0,0
B001IE2686,B001NK18FM,0,1
B001IE2686,B001NK395Y,0,0
B001IE2686,B008MR2HWC,0,0
B001IE2686,B00ANH074Y,0,0
B001IE2686,B00E1L1P5I,0,0
B001IE6B28,B001NK395Y,0,0
B001IE6B28,B008TN81ZG,0,0
B001IE6B28,B00ANH074Y,0,0
B001IE6B28,B00E1L1P5I,0,0
B001IJO75G,B00ABAW2UA,0,0
B003QNLTLC,B001IK166S,0,0
B003QNLUCU,B001IK166S,0,1
B004YG74DM,B001IK166S,1,1
B001IK166S,B0074B7QSC,1,1
B001IK166S,B007675VKY,1,0
B001IK166S,B007I7HEIO,1,1
B007MI1RLE,B001IK166S,0,0
B001IK166S,B007W3549A,1,0
B007Z9BL6Q,B001IK166S,0,0
B007ZKBH5A,B001IK166S,0,0
B001IK166S,B00873986O,1,1
B001IK166S,B009TUYB16,1,1
B001IK166S,B00B0WUC78,1,0
B001IK166S,B00BKT4RFY,1,0
B001IK166S,B00CFRF7UY,1,1
B00F9LJ47K,B001IK166S,0,0
B00IHOOJWG,B001IK166S,0,0
B00IM3LTVQ,B001IK166S,0,0
B00IU69HCS,B001IK166S,0,0
B00JJD8SBW,B001IK166S,0,0
B00JL4F4XY,B001IK166S,0,0
B001IK19V0,B00CFRF7UY,0,0
B001IK3MEC,B00BKT4RFY,0,0
B001IMHWPA,B003YJ7A3O,0,0
B001IMHWPA,B0081TYO6I,0,0
B002KINB42,B001IMJSRU,0,0
B001IMJSRU,B003YJ7A3O,0,0
B001IMJSRU,B00656SZUK,0,0
B001IMJSRU,B0081TYO6I,0,0
B001IMJSRU,B009UOD73E,0,0
B001INH9LG,B001INFJ3Q,1,0
B001INFJ3Q,B001UHMVRM,1,0
B001INFJ3Q,B001UHMVRW,1,1
B001INFJ3Q,B002U0L1BU,1,1
B001INFJ3Q,B00347IDP0,1,1
B001INFJ3Q,B003D24LTI,1,0
B001INFJ3Q,B00519868I,1,1
B001INH9LG,B002U0L1BU,1,1
B001IYN7AW,B002MFOFOI,0,0
B001IYN7AW,B002Y30FPQ,0,0
B001IYN7AW,B00355J7LA,0,0
B001IYN7AW,B003M6DB8C,0,0
B001IYN7AW,B004FOUGGK,0,0
B001IYN7AW,B0053N8ARO,0,0
B001IYN7AW,B005IIUFYU,0,0
B001IYN7AW,B00H9OQHTS,0,0
B001IYP8QS,B002AHCTHI,0,0
B001J152B6,B00HM3QP5W,0,1
B001J8I48C,B002NWXOQ0,0,1
B001J8I48C,B003A3PU1I,0,0
B0026MTATW,B001JBOK5K,0,0
B001JBOK5K,B0055XNWJI,1,1
B001JBOK5K,B005F387NY,1,1
B001JBS4DO,B001RYFYYK,1,1
B004GTRUR2,B001JBS4DO,0,0
B001JH9KHM,B004352B9G,1,1
B001JH9KHM,B00435BV6U,0,0
B003IPCVC4,B001JI7TRY,0,0
B004GTRUR2,B001JI7TRY,0,0
B009W3HWTS,B001JI7TRY,0,0
B001JSRWJO,B003FJ0X4G,1,1
B001JSRWJO,B0074B7QSC,1,0
B001JSRWJO,B009LNHNMA,1,1
B001K6OEV4,B002QARRBM,0,0
B001K6OEV4,B0041DVQ8M,0,0
B001K6OEV4,B005FDK7J6,0,0
B001K6OEV4,B005LTV8G0,0,0
B001K6OEV4,B008YTAGIK,0,0
B001K6OEV4,B008YTAKJA,0,0
B001K6OEV4,B00EDSI7QO,0,0
B001K6OEV4,B00ENFVLAQ,0,1
B001K6OEV4,B00H09BB16,0,0
B001K6PA1C,B004MSQKBO,0,0
B001K6PA1C,B004MSQKCS,0,0
B001KF284U,B0028BYUBO,0,0
B001KF284U,B003VJOWCE,0,1
B001KF284U,B008V4S180,0,0
B001KF284U,B0095CC1PQ,0,0
B001KF284U,B00A55S3CW,0,1
B001KF284U,B00E6ONJJU,0,0
B001KF284U,B00E6OPDUS,0,0
B001KF284U,B00ENFYLOO,0,0
B001KF284U,B00EZKNY8G,0,0
B001KF284U,B00FE7F4MS,0,0
B001KF284U,B00HKMHKXG,0,0
B001KJAE1K,B007USKULE,0,0
B001KKVVA2,B00C2B1FLS,0,0
B001KKVVA2,B00EOAHPNW,0,0
B001KOXZS4,B002C4UN72,0,1
B001KOXZS4,B002EVPEAY,0,0
B001KOXZS4,B0039L50J8,0,0
B001KOXZS4,B003L62SGY,0,0
B001KOXZS4,B003VNCRNQ,0,0
B001KOXZS4,B003VNCROU,0,0
B001KOXZS4,B005LRM50K,0,1
B001KOXZS4,B005V0USA6,0,0
B001KOXZS4,B005V1CSOY,0,0
B001KOXZS4,B008MR36FE,0,0
B001KOXZS4,B008NP76AQ,0,0
B001KOXZS4,B008NP76C4,0,1
B001KOXZS4,B008NP76FQ,0,0
B001KOXZS4,B008NP76H4,0,0
B001KOXZS4,B009348X7Q,0,0
B001KOXZS4,B00CDIETYK,0,0
B001KOXZS4,B00DC6P47I,0,0
B001KOXZS4,B00DD0BA2G,0,0
B001KOXZS4,B00DGCHDBS,0,0
B001KOXZS4,B00FWYKW1Q,0,0
B001KOXZS4,B00FWYU71G,0,0
B001KOXZS4,B00IP93PV4,0,0
B001KQ4018,B001QKKQ16,0,0
B001KQ4018,B0032MR4XE,0,1
B001KQ4018,B003BYQ8IA,0,0
B001KQ4018,B003BYQ8J4,1,1
B001KQ4018,B0042X78Z6,0,0
B001KQ4018,B0042XD8NC,0,0
B001KQ4018,B005MGF58O,0,0
B001KQ4018,B007WAKJHU,0,0
B001KQ4018,B00FCZHEAW,0,0
B001KQBVH4,B003BYQ8IA,0,0
B001KQBVH4,B0042D74B4,0,0
B001KQBVH4,B0042D74CS,0,1
B001KQBVH4,B0042X78SS,0,0
B001KQBVH4,B0042X78Z6,0,0
B001KQBVH4,B0042XD8NC,0,0
B001KQBVH4,B007WAKJHU,0,0
B001KQBVH4,B0098EEN3Y,0,0
B001KQBVH4,B0098EEN8E,0,0
B001KQBVH4,B0098EENKM,0,0
B001KT6NS8,B008MR36FE,0,0
B001KYJPZ6,B001W2Y5Q0,0,0
B001KYJPZ6,B002KMQ8WU,0,0
B001KYJPZ6,B003O294EE,0,0
B001KYJPZ6,B0043SK9QU,0,0
B001KYJPZ6,B004RPUJ78,0,0
B001KYJPZ6,B005576Q6U,0,0
B001KYJPZ6,B005G2RIP2,0,0
B001KYJPZ6,B005LXIJ7M,0,0
B001KYJPZ6,B005LXONE0,0,0
B001KYJPZ6,B007MF77R0,0,0
B001KYJPZ6,B007WIK8YG,0,1
B001KYJPZ6,B008MR2EGG,0,0
B001KYJPZ6,B008MR2HWC,0,0
B001KYJPZ6,B008TN81ZG,0,0
B001KYJPZ6,B008TN83PO,0,1
B001KYJPZ6,B00975BPC6,0,0
B001KYJPZ6,B00ANH074Y,0,0
B001KYJPZ6,B00ATF766W,0,0
B001KYJPZ6,B00BMJ3ZJG,0,0
B001KYJPZ6,B00C27SCY0,0,0
B001KYJPZ6,B00C575JV6,0,1
B001KYJPZ6,B00CB2MJC2,0,0
B001KYJPZ6,B00CSJFWUY,0,0
B001KYJPZ6,B00DDV74FC,0,0
B001KYJPZ6,B00DHY4TYY,0,0
B001KYJPZ6,B00DT04HWU,0,0
B001KYJPZ6,B00DT04I9W,0,0
B001KYJPZ6,B00E1L1P5I,0,0
B001KYJPZ6,B00EOXVKVW,0,0
B001KYJPZ6,B00GSJ9XZU,0,0
B001KYJPZ6,B00H56FRYQ,0,0
B001KYJPZ6,B00ILBO1MS,0,0
B001KYJPZ6,B00IVFDZBC,0,0
B001KYJPZ6,B00JFB7RV0,0,0
B001KYJPZ6,B00JN33K1Q,0,0
B001KZ3966,B0042X78SS,0,0
B001KZ5JHS,B0042D74CS,0,0
B001KZ5JHS,B0042X78SS,0,1
B001KZ5JHS,B007WAKJHU,0,0
B001L14QR0,B001NK395Y,0,0
B001L14QR0,B0043SK9QU,0,0
B001L14QR0,B005LXIJ7M,0,0
B001L14QR0,B008TN81ZG,0,0
B001L14QR0,B0093FROMA,0,1
B001L14QR0,B00ANH074Y,0,0
B001L14QR0,B00CH6ATMO,0,0
B001L14QR0,B00E1L1P5I,0,0
B001L14QR0,B00EOI2SR2,0,0
B001L14QR0,B00EOQZB0A,0,1
B001L14QR0,B00EOQZB4G,0,0
B001L5DQ4U,B0027NARYC,0,1
B001L5DQ4U,B003B32B0U,0,0
B001L5DQ4U,B0041S26CM,0,0
B001L5DQ4U,B005IIUFYU,0,0
B001L5DQ4U,B006WVR9GY,0,0
B001L5DQ4U,B007R0RKV8,0,0
B001L5DQ4U,B007V8R6V0,0,0
B001L5DQ4U,B007VQGZ8W,0,1
B001L5DQ4U,B008MR2GKA,0,0
B001L5DQ4U,B008MR2GO6,0,0
B001L5DQ4U,B0093FROMA,0,0
B001L5DQ4U,B009WLN5M8,0,0
B001L5DQ4U,B00CH6ATMO,0,0
B001L5DQ4U,B00EOI2SR2,0,0
B001L5DQ4U,B00EOI2TD0,0,0
B001L5DQ4U,B00EOQZB0A,0,0
B001L5DQ4U,B00EOQZB4G,0,0
B001L8L3L0,B002CIP12U,0,0
B001L8L3L0,B002I0JKSS,0,0
B001L8L3L0,B006WVR9GY,0,0
B001L8L3L0,B007R0RKV8,0,0
B001L8L3L0,B0082JW12Q,0,0
B001L8L3L0,B008MR2GKA,0,0
B001L8L3L0,B00CH6ATMO,0,0
B001L8L3L0,B00CH6AWOY,0,0
B001L8L3L0,B00DT04HWU,0,0
B001L8L3L0,B00G6EVHYC,0,0
B001L8L3L0,B00HH15JOM,0,1
B001L8L3L0,B00IR8OOPE,0,1
B001L8L3L0,B00IR8YM10,0,0
B001LK7WI6,B00C56PM8M,0,0
B001LK7WI6,B00E0F5WJ0,0,0
B001LK7WI6,B00FB5R4L2,0,0
B001LKGRGO,B0051M6I9O,0,0
B001LKGRGO,B0086QLF8Q,0,0
B001LKGRGO,B008MIMIY8,0,0
B001LKGRGO,B00CHZG1FE,0,0
B001LO1GVQ,B00266PHEK,0,0
B001LO1GVQ,B0040FT30O,0,0
B001LO1GVQ,B0049BNFV2,0,0
B001LO1GVQ,B004FNNO3S,0,0
B001LO1GVQ,B004QMT9D2,0,0
B001LO1GVQ,B006GOFW3E,0,0
B001LO1GVQ,B00B5P23SG,0,0
B001LO1GVQ,B00CXTK5II,0,0
B001LO1GVQ,B00DPHOV0A,0,0
B001LO1GVQ,B00EAS14KI,0,0
B001LO1GVQ,B00F9ZQQ8Q,0,0
B001LO1GVQ,B00FB5R4L2,0,0
B001LOPJ8M,B001PR3MSE,0,0
B001LQJTEK,B003NVHWO0,0,0
B001LQJTEK,B0043QIUHM,0,0
B001VPGBCO,B001LQO4P4,0,1
B0024M2T24,B001LQO4P4,0,0
B001LQO4P4,B00266PHEK,0,1
B0031AY7RI,B001LQO4P4,0,0
B004074Y42,B001LQO4P4,0,1
B001LQO4P4,B0040FT30O,0,0
B0049BNFV2,B001LQO4P4,0,0
B004FNNO3S,B001LQO4P4,0,0
B004IUGPZ2,B001LQO4P4,0,0
B001LQO4P4,B006GOFW3E,0,0
B001LQO4P4,B00B5P23SG,0,0
B001LQO4P4,B00CXTK5II,0,0
B001LQO4P4,B00DPHOV0A,0,0
